UF;Municipio;Registro;Protocolo;COBRADE;Status;Populacao;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros_Afetados;DM_Unidades_Habitacionais_Danificadas;DM_Unidades_Habitacionais_Destruidas;DM_Unidades_Habitacionais_Valor;DM_Instalacoes_publicas_de_saude_Danificadas;DM_Instalacoes_publicas_de_saude_Destruidas;DM_Instalacoes_publicas_de_saude_Valor;DM_Instalacoes_publicas_de_ensino_Danificadas;DM_Instalacoes_publicas_de_ensino_Destruidas;DM_Instalacoes_publicas_de_ensino_Valor;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Danificadas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Destruidas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Valor;DM_Instalacoes_publicas_de_uso_comunitario_Danificadas;DM_Instalacoes_publicas_de_uso_comunitario_Destruidas;DM_Instalacoes_publicas_de_uso_comunitario_Valor;DM_Obras_de_infraestrutura_publica_Danificadas;DM_Obras_de_infraestrutura_publica_Destruidas;DM_Obras_de_infraestrutura_publica_Valor;DA_Poluicao_ou_contaminacao_da_agua;DA_Poluicao_ou_contaminacao_do_ar;DA_Poluicao_ou_contaminacao_do_solo;DA_Diminuicao_ou_exaurimento_hidrico;DA_Incendios_em_parques_APAs_ou_APPs;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino;PEPR_Agricultura;PEPR_Pecuaria;PEPR_Industria;PEPR_Comercio;PEPR_Servicos
RS;Cacique Doble;13/03/2020;RS-F-4303202-14110-20200313;14110 - Estiagem;Registro;4865;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;20064920;4160060;0;0;0
RS;Sao Vicente do Sul;12/03/2020;RS-F-4319802-14110-20200312;14110 - Estiagem;Reconhecido;8440;0.0;0.0;0.0;0.0;0.0;0.0;8440.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;12000;0;0;0;0;0;0;0;0;0;55728532;14672000;0;0;0
RS;Jaquirana;12/03/2020;RS-F-4311122-14110-20200312;14110 - Estiagem;Registro;4177;0.0;0.0;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;130675;0;0;0;0;0;0;0;0;0;2304376,25;1606000;0;0;0
RS;Entre-Ijuis;13/03/2020;RS-F-4306932-14110-20200312;14110 - Estiagem;Reconhecido;8938;0.0;0.0;0.0;0.0;0.0;0.0;4045.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;450;0;0;0;0;0;0;0;0;0;84439500;208152;0;0;0
RS;Joia;12/03/2020;RS-F-4311155-14110-20200312;14110 - Estiagem;Reconhecido;8329;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;4211,12;0;0;0;0;0;0;0;0;0;227124240;4806250;0;0;0
RS;Paulo Bento;12/03/2020;RS-F-4314134-14110-20200312;14110 - Estiagem;Reconhecido;2196;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;5700;0;0;0;0;0;0;0;0;0;14575375;810000;0;0;0
RS;Nova Alvorada;13/03/2020;RS-F-4312757-14110-20200312;14110 - Estiagem;Reconhecido;3177;0.0;0.0;0.0;0.0;0.0;0.0;1850.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;20810,96;0;0;0;0;0;0;0;0;0;10402055;2060000;0;0;0
RS;Santo Antonio da Patrulha;26/03/2020;RS-F-4317608-15110-20200312;15110 - Doencas infecciosas virais;Reconhecido;39679;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;MAIS DE 20%;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Vila Langaro;13/03/2020;RS-F-4323358-14110-20200312;14110 - Estiagem;Reconhecido;2152;0.0;0.0;0.0;0.0;0.0;0.0;2152.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;8709,2;0;0;0;0;0;0;0;0;0;33427900;3625193;0;0;0
RS;Protasio Alves;11/03/2020;RS-F-4315172-14110-20200311;14110 - Estiagem;Reconhecido;2000;0.0;0.0;0.0;0.0;0.0;0.0;76.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;DE 5% A 10%;;;MAIS DE 20%;;0;117090;0;0;0;0;0;0;0;0;0;6764460,95;3011400;0;0;0
RS;Centenario;16/03/2020;RS-F-4305116-14110-20200311;14110 - Estiagem;Reconhecido;2967;0.0;0.0;0.0;0.0;0.0;0.0;3036.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;21965,86;0;0;0;0;0;0;0;0;0;13405070;1143972;0;0;0
RS;Turucu;11/03/2020;RS-F-4322327-14110-20200311;14110 - Estiagem;Registro;3522;0.0;0.0;0.0;0.0;0.0;0.0;3000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;19000;0;0;0;0;0;17420;0;0;0;12402466;815062;0;0;0
RS;Unistalda;11/03/2020;RS-F-4322376-14110-20200311;14110 - Estiagem;Reconhecido;2453;0.0;0.0;0.0;0.0;0.0;0.0;800.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;11291;0;0;0;0;0;0;0;0;0;16466461,67;5110000;0;0;0
RS;Santa Clara do Sul;13/03/2020;RS-F-4316758-14110-20200311;14110 - Estiagem;Reconhecido;5692;0.0;0.0;0.0;0.0;0.0;0.0;5697.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;32910,6;0;0;0;0;0;0;0;0;0;3392017;1466250;0;0;0
RS;Porto Alegre;17/03/2020;RS-F-4314902-15110-20200311;15110 - Doencas infecciosas virais;Reconhecido;1409939;2.0;144.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Dom Pedrito;17/03/2020;RS-F-4306601-14110-20200310;14110 - Estiagem;Reconhecido;38916;0.0;0.0;0.0;0.0;0.0;0.0;3643.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;DE 10% A 20%;;DE 10% A 20%;;0;1714;0;0;0;0;0;0;0;0;0;148064400;345000;0;0;0
RS;Dona Francisca;11/03/2020;RS-F-4306700-14110-20200310;14110 - Estiagem;Reconhecido;3401;0.0;0.0;0.0;0.0;0.0;0.0;3401.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;3412;0;0;0;0;0;0;0;0;0;3272315,34;618428,4;0;0;0
RS;Putinga;10/03/2020;RS-F-4315206-14110-20200310;14110 - Estiagem;Reconhecido;4147;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;40000;0;0;0;0;0;0;0;0;0;16480000;15369920;0;0;0
RS;Itaara;11/03/2020;RS-F-4310538-14110-20200310;14110 - Estiagem;Reconhecido;5011;0.0;0.0;0.0;0.0;0.0;0.0;1042.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;329,6;0;0;0;0;0;0;0;0;0;7207004,16;110880;0;0;0
RS;Nova Ramada;10/03/2020;RS-F-4313334-14110-20200310;14110 - Estiagem;Registro;2437;0.0;0.0;0.0;0.0;0.0;0.0;2437.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Palmitinho;10/03/2020;RS-F-4313805-14110-20200310;14110 - Estiagem;Reconhecido;6920;0.0;0.0;0.0;0.0;0.0;0.0;4500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;85000;0;0;0;0;0;0;0;0;0;1347833,33;1534584;0;0;0
RS;Paim Filho;16/03/2020;RS-F-4313607-14110-20200310;14110 - Estiagem;Reconhecido;4243;0.0;0.0;0.0;0.0;0.0;0.0;1800.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;30000;0;0;0;0;0;0;0;0;0;9885800;0;175000;0;0
RS;Hulha Negra;10/03/2020;RS-F-4309654-14110-20200310;14110 - Estiagem;Registro;6048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Turucu;11/03/2020;RS-F-4322327-14110-20200309;14110 - Estiagem;Reconhecido;3522;0.0;0.0;0.0;0.0;0.0;0.0;1890.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;19000;0;0;0;0;0;0;0;0;0;12402466;815062;0;0;0
RS;Hulha Negra;10/03/2020;RS-F-4309654-14110-20200309;14110 - Estiagem;Reconhecido;6048;0.0;0.0;0.0;0.0;0.0;0.0;6048.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;DE 10% A 20%;;;MAIS DE 20%;;0;130000;0;0;0;0;0;0;0;0;0;10758369,8;2971740,68;0;0;0
RS;Arvorezinha;09/03/2020;RS-F-4301404-14110-20200309;14110 - Estiagem;Reconhecido;10229;0.0;0.0;0.0;0.0;0.0;0.0;348.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;30000;0;0;0;0;0;0;0;0;0;24638528;696000;0;0;0
RS;Caicara;09/03/2020;RS-F-4303400-14110-20200309;14110 - Estiagem;Reconhecido;5071;0.0;0.0;0.0;0.0;0.0;0.0;3653.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;0;0;0;0;0;0;0;0;0;0;4795981,66;1080000;0;0;0
RS;Sao Sepe;09/03/2020;RS-F-4319604-14110-20200309;14110 - Estiagem;Reconhecido;23798;0.0;0.0;0.0;0.0;0.0;0.0;4500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;12362,5;0;0;0;0;0;0;0;0;0;148838180;5071442,4;0;0;0
RS;Alto Alegre;09/03/2020;RS-F-4300554-14110-20200309;14110 - Estiagem;Reconhecido;1848;0.0;0.0;0.0;0.0;0.0;0.0;1848.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;91167,01;0;0;0;0;0;0;0;0;0;16601100;2720461,25;0;0;0
RS;Vila Nova do Sul;09/03/2020;RS-F-4323457-14110-20200309;14110 - Estiagem;Reconhecido;4221;0.0;0.0;0.0;0.0;0.0;0.0;2027.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;33074,5;0;0;0;0;0;0;0;0;0;25622454;10136390;0;0;0
RS;Aurea;17/03/2020;RS-F-4301552-14110-20200309;14110 - Estiagem;Reconhecido;3665;0.0;0.0;0.0;0.0;0.0;0.0;1520.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;80000;0;0;0;0;0;0;0;0;0;13979860;4532488;0;0;0
RS;Sao Jorge;27/03/2020;RS-F-4318440-14110-20200309;14110 - Estiagem;Reconhecido;2774;0.0;0.0;0.0;0.0;0.0;0.0;167.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;8325;0;0;0;0;0;0;0;0;0;10335499;5739773,4;0;0;0
RS;Formigueiro;16/03/2020;RS-F-4308409-14110-20200309;14110 - Estiagem;Reconhecido;7014;0.0;0.0;0.0;0.0;0.0;0.0;7014.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;15120;0;0;0;0;0;0;0;0;0;24681969;2106000;0;0;0
RS;Sant`Ana do Livramento;19/03/2020;RS-F-4317103-14110-20200306;14110 - Estiagem;Reconhecido;82513;0.0;0.0;0.0;0.0;0.0;0.0;8054.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 5% A 10%;;0;28110,55;0;0;0;0;0;0;0;0;0;65042000;47577600;0;0;0
RS;Pedro Osorio;25/03/2020;RS-F-4314209-14110-20200305;14110 - Estiagem;Reconhecido;7817;0.0;0.0;0.0;0.0;0.0;0.0;702.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;26000;0;0;0;0;0;0;0;0;0;17567356,66;2448835,75;0;0;0
RS;Capao do Cipo;05/03/2020;RS-F-4304655-14110-20200305;14110 - Estiagem;Reconhecido;3107;0.0;0.0;0.0;0.0;0.0;0.0;3107.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;117177;0;0;0;0;0;0;0;0;0;71963250;1276845;0;0;0
RS;Tupancireta;05/03/2020;RS-F-4322202-14110-20200305;14110 - Estiagem;Reconhecido;22286;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;58000;0;0;0;0;0;0;0;0;0;298920000;27227804;0;0;0
RS;Mormaco;05/03/2020;RS-F-4312427-14110-20200305;14110 - Estiagem;Reconhecido;2749;0.0;0.0;0.0;0.0;0.0;0.0;2149.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;18344,2;0;0;0;0;0;0;0;0;0;26038014,49;720000;0;0;0
RS;Cacequi;06/03/2020;RS-F-4302907-14110-20200305;14110 - Estiagem;Reconhecido;13685;0.0;0.0;0.0;0.0;0.0;0.0;1724.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;DE 0% A 5%;;DE 10% A 20%;ATE 40%;0;22000;0;0;0;0;0;0;0;0;0;54670036;4591923,4;0;0;0
RS;Relvado;01/04/2020;RS-F-4315453-14110-20200305;14110 - Estiagem;Nao reconhecido;2155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;ATE 40%;0;200000;0;0;0;0;0;0;0;0;0;5560000;10840000;20000;100000;20000
RS;Cacapava do Sul;13/03/2020;RS-F-4302808-14110-20200305;14110 - Estiagem;Reconhecido;33700;0.0;0.0;0.0;0.0;0.0;0.0;1835.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;28446,77;0;0;0;0;0;0;0;0;0;42999280;28510000;0;0;0
RS;Tenente Portela;05/03/2020;RS-F-4321402-14110-20200305;14110 - Estiagem;Reconhecido;13716;0.0;0.0;0.0;0.0;0.0;0.0;6742.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;4111,98;0;0;0;0;0;0;0;0;0;0;1041662;0;0;0
RS;Mato Castelhano;11/03/2020;RS-F-4312138-14110-20200305;14110 - Estiagem;Reconhecido;2470;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;92355;0;0;0;0;0;0;0;0;0;33247833;7948800;0;0;0
RS;Pelotas;20/03/2020;RS-F-4314407-14110-20200304;14110 - Estiagem;Reconhecido;327778;0.0;0.0;0.0;0.0;0.0;0.0;912.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;DE 0% A 5%;DE 0% A 5%;DE 0% A 5%;DE 0% A 5%;ATE 40%;0;365000;0;0;0;0;0;0;0;0;0;89074144;4523248;0;0;0
RS;Ivora;10/03/2020;RS-F-4310751-14110-20200304;14110 - Estiagem;Reconhecido;2156;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;30080;0;0;0;0;0;0;0;0;0;13295275;3767490;0;0;0
RS;Arroio Grande;04/03/2020;RS-F-4301305-14110-20200304;14110 - Estiagem;Reconhecido;18469;0.0;0.0;0.0;0.0;0.0;0.0;267.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;20000;0;0;0;0;0;0;0;0;0;52275612;9881550;0;0;0
RS;Arroio do Padre;05/03/2020;RS-F-4301073-14110-20200304;14110 - Estiagem;Reconhecido;2730;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;10000;0;0;0;0;0;0;0;0;0;6607106;1618344;0;0;0
RS;Rosario do Sul;04/03/2020;RS-F-4316402-14110-20200304;14110 - Estiagem;Reconhecido;39751;0.0;0.0;0.0;0.0;0.0;0.0;189.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;13500;0;0;0;0;0;0;0;0;0;75117500;85536000;0;0;0
RS;Lavras do Sul;04/03/2020;RS-F-4311502-14110-20200303;14110 - Estiagem;Reconhecido;7669;0.0;0.0;0.0;0.0;0.0;0.0;900.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;9570;0;0;0;0;0;0;0;0;0;46200000;11115000;0;0;0
RS;Jaguari;02/03/2020;RS-F-4311106-14110-20200302;14110 - Estiagem;Reconhecido;11478;0.0;0.0;0.0;0.0;0.0;0.0;3500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;19497,67;0;0;0;0;0;0;0;0;0;24528200;12247275;0;0;0
RS;Sao Francisco de Assis;03/03/2020;RS-F-4318101-14110-20200302;14110 - Estiagem;Reconhecido;19258;0.0;0.0;0.0;0.0;0.0;0.0;1371.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;78764,01;0;0;0;0;0;0;0;0;0;46558375;4894040;0;0;0
RS;Victor Graeff;02/03/2020;RS-F-4323200-14110-20200302;14110 - Estiagem;Reconhecido;3036;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;1200;0;0;0;0;0;0;0;0;0;33900000;2376000;0;0;0
RS;Candiota;03/03/2020;RS-F-4304358-14110-20200302;14110 - Estiagem;Reconhecido;8776;0.0;0.0;0.0;0.0;0.0;0.0;1340.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;ATE 40%;0;163795,57;0;0;0;0;0;0;0;0;0;20108852,9;1971023;0;0;0
RS;Nova Esperanca do Sul;02/03/2020;RS-F-4313037-14110-20200302;14110 - Estiagem;Reconhecido;4671;0.0;0.0;0.0;0.0;0.0;0.0;4671.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 5% A 10%;;0;5805;0;0;0;0;0;0;0;0;0;8230058,1;900541,5;0;0;0
RS;Esmeralda;03/03/2020;RS-F-4307401-14110-20200228;14110 - Estiagem;Registro;3169;0.0;0.0;0.0;0.0;0.0;0.0;270.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Arroio dos Ratos;09/03/2020;RS-F-4301107-14110-20200228;14110 - Estiagem;Reconhecido;13608;0.0;0.0;0.0;0.0;0.0;0.0;604.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 5% A 10%;ATE 40%;0;2615,2;0;0;0;0;0;0;0;0;0;9890205;3949500;0;0;0
RS;Rio Grande;05/03/2020;RS-F-4315602-14132-20200228;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;Registro;197253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;MAIS DE 20%;;;ATE 40%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Pedras Altas;27/02/2020;RS-F-4314175-14110-20200227;14110 - Estiagem;Reconhecido;2218;0.0;0.0;0.0;0.0;0.0;0.0;519.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;12597;0;0;0;0;0;0;0;0;0;29425360;3222467,4;0;0;0
RS;Mata;27/02/2020;RS-F-4312104-14110-20200227;14110 - Estiagem;Reconhecido;5111;0.0;0.0;0.0;0.0;0.0;0.0;5111.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;3300;0;0;0;0;0;0;0;0;0;9679228;4594200;0;0;0
RS;Jacuizinho;27/02/2020;RS-F-4310876-14110-20200227;14110 - Estiagem;Reconhecido;2507;0.0;0.0;0.0;0.0;0.0;0.0;2507.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;30000;0;0;0;0;0;0;0;0;0;56587200;807678,75;0;0;0
RS;Miraguai;26/02/2020;RS-F-4312302-14110-20200226;14110 - Estiagem;Reconhecido;4855;0.0;0.0;0.0;0.0;0.0;0.0;2032.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;92982;0;0;0;0;0;0;0;0;0;0;801900;0;0;0
RS;Nicolau Vergueiro;05/03/2020;RS-F-4312674-14110-20200226;14110 - Estiagem;Reconhecido;1721;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;73000;0;0;0;0;0;0;0;0;0;21744597,66;1195686;0;0;0
RS;Camargo;27/02/2020;RS-F-4303558-13211-20200225;13211 - Tempestade Local/Convectiva - Tornados;Reconhecido;2591;0.0;3.0;0.0;5.0;0.0;0.0;2583.0;159.0;0.0;1114307,77;1.0;0.0;8210;1.0;0.0;12500;1.0;0.0;129800,96;0.0;0.0;0;0.0;0.0;0;;;;;;8210;0;0;18560;0;282000;0;6951;0;0;29260;3003537;350000;11937500;0;0
RS;Camargo;21/02/2020;RS-F-4303558-14110-20200221;14110 - Estiagem;Reconhecido;2591;0.0;0.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;4.0;0.0;56000,06;;;;DE 0% A 5%;;0;16740,85;0;0;0;0;0;56000,06;0;0;0;11112710,66;5436305,65;0;0;0
RS;Muliterno;21/02/2020;RS-F-4312625-14110-20200221;14110 - Estiagem;Reconhecido;1813;0.0;0.0;0.0;0.0;0.0;0.0;980.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;0;0;0;0;0;0;0;0;0;0;10101800;2188327,5;0;0;0
RS;Macambara;27/02/2020;RS-F-4311718-14110-20200221;14110 - Estiagem;Reconhecido;4742;0.0;0.0;0.0;0.0;0.0;0.0;3316.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;28582,36;0;0;0;0;0;0;0;0;0;30043916,66;1157611;0;0;0
